X,Y,FID,geocode,uploadadd,shmeio
23.7687019689447,37.9660738948921,"504","60001396","ΡΗΓΑ ΦΕΡΑΙΟΥ 29,ΚΑΙΣΑΡΙΑΝΗ 16122",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6300398183186,37.9557942233516,"505","60001397","ΣΠΑΡΤΗΣ 129Α,ΠΕΙΡΑΙΑΣ 18546",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6348098724772,37.9516802518142,"506","60001398","ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ & ΑΝΑΠΑΥΣΕΩΣ,ΠΕΙΡΑΙΑΣ 18648",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.697971318419,37.9675009230822,"507","60001399","ΘΡΑΚΗΣ 6,ΤΑΥΡΟΣ 17778",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7397187246178,38.0764042461317,"508","60001400","ΦΙΛΑΔΕΛΦΕΙΑΣ 67,ΜΕΝΙΔΙ 13671",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7384269472393,38.0929947899045,"509","60001401","ΠΑΡΝΗΘΟΣ & ΛΑΘΕΑΣ,ΑΧΑΡΝΕΣ 13674",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7678323997496,37.885551710866,"510","60001402","ΜΥΣΤΡΑ 108,ΓΛΥΦΑΔΑ 16561",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7512072787864,37.9883047641603,"511","60001403","ΛΕΩΦΟΡΟΣ ΑΛΕΞΑΝΔΡΑΣ 146,ΑΘΗΝΑ 11471",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7413267089764,37.9980517914676,"512","60001405","ΖΑΚΥΝΘΟΥ 52,ΑΘΗΝΑ 11363",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7635779785641,37.967607860554,"513","60001407","ΛΕΩΦΟΡΟΣ ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ 117,ΚΑΙΣΑΡΙΑΝΗ 16122",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7125572636872,37.9673968182414,"514","60001408","ΠΛΑΤΕΙΑ ΜΕΡΚΟΥΡΗ 1,ΑΘΗΝΑ 11852",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7875549118125,38.0130329837295,"515","60001410","ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ 61,ΧΑΛΑΝΔΡΙ 15231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7357346963328,37.93946518731,"516","60001411","ΕΡΑΤΟΣΘΕΝΟΥΣ 58,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ 17343",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6968340512693,37.9443640666408,"517","60001412","ΛΑΜΠΡΟΥ ΚΑΤΣΩΝΗ 19,ΚΑΛΛΙΘΕΑ 17674",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6911998178073,38.0118163405834,"518","60001413","ΣΑΡΑΝΤΑΠΟΡΟΥ 51,ΠΕΡΙΣΤΕΡΙ 12134",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.801376390774,37.8335959614929,"519","60001414","ΝΥΜΦΟΛΗΠΤΟΥ 5, ΒΑΡΗ, 16672",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6500821306225,37.9427120154139,"520","60001415","ΤΣΑΜΑΔΟΥ 67,ΠΕΙΡΑΙΑΣ 18532",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8004142951047,38.0224653524875,"521","60001416","ΠΛΑΤΕΙΑ ΔΟΥΡΟΥ,ΧΑΛΑΝΔΡΙ 15234",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7558704334263,38.0184577348825,"522","60001417","ΛΕΩΦΟΡΟΣ ΒΕΙΚΟΥ 48,ΓΑΛΑΤΣΙ 11147",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6469847395229,37.943129282287,"523","60001418","ΛΕΩΦΟΡΟΣ ΒΑΣΙΛΕΩΣ ΓΕΩΡΓΙΟΥ Α' 2,ΠΕΙΡΑΙΑΣ 18545",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7382625555423,38.0097340574667,"524","60001419","ΚΕΑΣ 38Α,ΑΘΗΝΑ 11255",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6932309086647,38.0367870961892,"525","60001420","25ΗΣ ΜΑΡΤΙΟΥ 172,ΠΕΤΡΟΥΠΟΛΗ 13231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6470089940356,37.9431073209317,"526","60001422","ΛΕΩΦΟΡΟΣ ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ & ΛΕΩΦΟΡΟΣ ΒΑΣΙΛΕΩΣ ΓΕΩΡΓΙΟΥ Α,ΠΕΙΡΑΙΑΣ 18534",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6801119122554,38.0398746783366,"527","60001423","ΑΝΑΤΟΛΙΚΗΣ ΡΩΜΥΛΙΑΣ 78,ΠΕΤΡΟΥΠΟΛΗ 13232",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6871960265859,38.0411099577407,"528","60001424","25ΗΣ ΜΑΡΤΙΟΥ 107,ΠΕΤΡΟΥΠΟΛΗ 13232",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7079929237286,38.0318512224744,"529","60001425","ΠΡΩΤΕΣΙΛΑΟΥ 77,ΙΛΙΟΝ 13122",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7075257997809,38.0318080604144,"530","60001426","ΠΡΩΤΕΣΙΛΑΟΥ & ΑΙΑΝΤΟΣ,ΙΛΙΟΝ 13122",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6888013159987,38.0403593122019,"531","60001427","25ΗΣ ΜΑΡΤΙΟΥ 123,ΠΕΤΡΟΥΠΟΛΗ 13231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7291365705709,37.9832403012853,"532","60001428","ΣΤΑΔΙΟΥ 55,ΑΘΗΝΑ 10559",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7207247462504,37.9243428413869,"533","60001429","ΛΕΩΦΟΡΟΣ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ 107,ΠΑΛΑΙΟ ΦΑΛΗΡΟ 17563",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7508937667523,37.9254468502547,"534","60001430","ΛΕΩΦΟΡΟΣ ΚΥΠΡΙΩΝ ΗΡΩΩΝ 54,ΗΛΙΟΥΠΟΛΗ 16341",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7516330802311,37.9089799507986,"535","60001431","ΚΥΠΡΟΥ 70,ΑΡΓΥΡΟΥΠΟΛΗ 16452",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7401606957376,37.9066721927045,"536","60001432","ΛΑΜΙΑΣ & ΕΛΛΗΣΠΟΝΤΟΥ,ΑΡΓΥΡΟΥΠΟΛΗ 16452",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7453296018825,37.987601721777,"537","60001433","ΙΠΠΟΚΡΑΤΟΥΣ 185,ΑΘΗΝΑ 11472",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7177881535866,38.0049280185118,"538","60001434","ΔΥΡΡΑΧΙΟΥ 49,ΑΘΗΝΑ 10443",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8111392812818,38.0539857618069,"539","60001436","ΛΕΩΦΟΡΟΣ ΚΗΦΙΣΙΑΣ 187,ΜΑΡΟΥΣΙ 15124",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8076322584126,38.0547313161689,"540","60001437","ΠΛΑΤΕΙΑ ΚΑΣΤΑΛΙΑΣ,ΜΑΡΟΥΣΙ 15124",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6261402316702,37.957737796429,"541","60001438","ΛΕΩΦΟΡΟΣ ΔΗΜΟΚΡΑΤΙΑΣ 21,ΚΕΡΑΤΣΙΝΙ 18755",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5225581912042,38.0524458214022,"542","60001439","ΘΗΒΩΝ & ΟΔΥΣΣΕΑ ΑΝΔΡΟΥΤΣΟΥ,ΜΑΝΔΡΑ 19200",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5473705576669,38.045908671929,"543","60001440","ΙΕΡΑ ΟΔΟΣ ΚΑΙ ΩΚΕΑΝΙΔΩΝ,ΕΛΕΥΣΙΝΑ 19200",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6705502443712,38.0091267727324,"544","60001441","ΛΕΩΦΟΡΟΣ ΑΘΗΝΩΝ 429Α,ΑΙΓΑΛΕΩ 12243",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6857542305549,38.0019890306326,"545","60001442","ΘΗΒΩΝ & ΠΟΓΡΑΔΕΤΣ,ΠΕΡΙΣΤΕΡΙ 12131",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6524438015045,38.0149162990023,"546","60001443","ΓΕΩΡΓΙΟΥ ΠΑΠΑΝΔΡΕΟΥ 37,ΧΑΪΔΑΡΙ 12462",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6268561889516,37.9637403076467,"547","60001444","ΘΡΑΚΗΣ 17, ΚΕΡΑΤΣΙΝΙ 187 56",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5315512255135,38.0722383423698,"548","60001445","ΛΕΩΦ.ΓΕΝΝΗΜΑΤΑ(ΕΞΩ ΑΠΟ ΤΟ ΘΡΙΑΣΙΟ),ΜΑΓΟΥΛΑ 19018",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5356987471803,38.0520977917971,"549","60001446","ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ & ΙΚΟΝΙΟΥ,ΕΛΕΥΣΙΝΑ 19200",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.54021906969,38.0439179122647,"550","60001447","ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ 10,ΕΛΕΥΣΙΝΑ 19200",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5856522634996,38.0478307577407,"551","60001448","ΛΕΩΦΟΡΟΣ ΔΗΜΟΚΡΑΤΙΑΣ 82,ΑΣΠΡΟΠΥΡΓΟΣ 19200",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6251260337144,37.9745110175582,"552","60001449","ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ 377,ΝΙΚΑΙΑ 18757",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8554468860404,37.9572179098354,"553","60001450","ΠΛ. ΚΥΠΡΟΥ & ΙΩΑΝΝΟΥ ΜΕΤΑΞΑ,ΠΑΙΑΝΙΑ 19002",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7669089316376,38.0154761176997,"554","60001451","ΠΛΑΤΕΙΑ ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ,ΠΑΛΑΙΟ ΨΥΧΙΚΟ 15451",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8516946230986,38.0045847179598,"555","60001452","ΜΕΣΟΛΟΓΓΙΟΥ 15,ΓΛΥΚΑ ΝΕΡΑ 15354",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6837563773631,37.9442131732801,"556","60001455","ΠΕΙΣΙΣΤΡΑΤΟΥΣ 101,ΚΑΛΛΙΘΕΑ 17675",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.845268075556,38.0178172600538,"557","60001456","ΚΛΕΙΣΘΕΝΟΥΣ 86,ΓΕΡΑΚΑΣ 15344",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7541941771061,37.9601671904522,"558","60001457","ΑΓΙΑΣ ΣΟΦΙΑΣ 9,ΒΥΡΩΝΑΣ 16231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6969957480204,37.9487667576189,"559","60001458","ΣΟΦΟΚΛΕΟΥΣ 221,ΚΑΛΛΙΘΕΑ 17673",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7008243677613,37.9187509732272,"560","60001459","ΛΕΩΦΟΡΟΣ ΠΟΣΕΙΔΩΝΟΣ 72 (ΕΝΑΝΤΙ),ΠΑΛΑΙΟ ΦΑΛΗΡΟ 17561",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5710779963301,37.964423748313,"561","60001460","ΣΟΦΟΚΛΗ ΒΕΝΙΖΕΛΟΥ 15,ΠΕΡΑΜΑ 18863",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.746042864218,37.8629620986357,"562","60001461","ΔΙΑΔOXOY ΠΑΥΛΟΥ 41,ΓΛΥΦΑΔΑ 16675",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6950886246722,38.0242677535806,"563","60001462","ΘΗΒΩΝ 415,ΙΛΙΟΝ 13121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5881522749353,38.0572190360676,"564","60001464","ΛΕΩΦΟΡΟΣ ΔΗΜΟΚΡΑΤΙΑΣ 62,ΑΣΠΡΟΠΥΡΓΟΣ 19300",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5881909024926,38.0571320344955,"565","60001465","ΛΕΩΦΟΡΟΣ ΔΗΜΟΚΡΑΤΙΑΣ & ΗΡΩΩΝ ΠΟΛΥΤΕΝΕΙΟΥ,ΑΣΠΡΟΠΥΡΓΟΣ 19300",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.649429055411,37.955483275219,"566","60001467","ΘΗΒΩΝ & ΤΕΝΕΔΟΥ,ΠΕΙΡΑΙΑΣ 18543",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6505995602262,37.9735677849073,"567","60001468","ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ & ΜΑΛΑΓΑΡΔΗ,ΚΟΡΥΔΑΛΛΟΣ 18120",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6545602323139,37.9808668999193,"568","60001469","ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ 159,ΚΟΡΥΔΑΛΛΟΣ 18121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7409278569903,37.9754910602659,"569","60001470","ΛΕΩΦΟΡΟΣ ΒΑΣΙΛΙΣΣΗΣ ΣΟΦΙΑΣ 2,ΑΘΗΝΑ 10671",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8024543691149,37.8188201590295,"570","60001471","ΛΕΩΦΟΡΟΣ ΠΟΣΕΙΔΩΝΟΣ 12,ΒΑΡΗΣ-ΒΟΥΛΑΣ-ΒΟΥΛΙΑΓΜΕΝΗΣ 16672",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7375816325569,37.9489452682445,"571","60001472","ΣΤΡΙΓΓΑΡΗ 9,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ 17343",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6812231282618,37.9919133258218,"572","60001473","ΙΕΡΑ ΟΔΟΣ 240,ΑΙΓΑΛΕΩ 12242",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6453713652726,37.9326501366084,"573","60001474","ΑΚΤΗ ΘΕΜΙΣΤΟΚΛΕΟΥΣ 24,ΠΕΙΡΑΙΑΣ 18537",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6414987280828,37.9345348068289,"574","60001475","ΘΕΟΧΑΡΗ & ΣΑΧΤΟΥΡΗ,ΠΕΙΡΑΙΑΣ 18537",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7188652336123,37.9592521045281,"575","60001476","ΦΡΑΓΚΟΥΔΗ 3,ΚΑΛΛΙΘΕΑ 17671",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.9415899318958,38.0021780297844,"576","60001477","ΛΕΩΦΟΡΟΣ ΜΑΡΑΘΩΝΟΣ 38,ΠΙΚΕΡΜΙ 19009",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.759015435236,37.9683457956833,"577","60001478","ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ 73,ΚΑΙΣΑΡΙΑΝΗ 16121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.772759659083,37.9754478650176,"578","60001479","ΓΕΩΡΓΙΟΥ ΖΩΓΡΑΦΟΥ 42,ΖΩΓΡΑΦΟΥ 15772",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.749280392502,37.9669711907924,"579","60001480","ΥΜΗΤΤΟΥ 117,ΠΑΓΚΡΑΤΙ 11633",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7406637522967,37.9702168033335,"580","60001481","ΛΕΩΦΟΡΟΣ ΒΑΣΙΛΕΩΣ ΚΩΝΣΤΑΝΤΙΝΟΥ 2,ΠΑΓΚΡΑΤΙ 11634",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.703447448391,37.9378541178951,"581","60001482","ΗΧΟΥΣ 69,ΠΑΛΑΙΟ ΦΑΛΗΡΟ 17564",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7711507764092,37.9777839125324,"582","60001483","ΛΕΩΦΟΡΟΣ ΣΤΡΑΤΑΡΧΟΥ ΑΛΕΞΑΝΔΡΟΥ ΠΑΠΑΓΟΥ 95,ΖΩΓΡΑΦΟΥ 15773",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7445911867189,37.9608648295686,"583","60001484","ΔΙΚΑΙΑΡΧΟΥ 136,ΒΥΡΩΝΑΣ 11632",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.697471855121,38.0403331349801,"584","60001485","ΕΛΑΙΩΝ 102,ΙΛΙΟΝ 13123",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7585447180271,38.0460982652645,"585","60001486","ΛΕΩΦΟΡΟΣ ΗΡΑΚΛΕΙΟΥ 344,ΝΕΑ ΙΩΝΙΑ 14231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7466007180095,37.979840904026,"586","60001487","ΞΕΝΟΚΡΑΤΟΥΣ 49,ΑΘΗΝΑ 10676",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7147527462416,37.9462519785067,"587","60001488","ΛΕΩΦΟΡΟΣ ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 28,ΝΕΑ ΣΜΥΡΝΗ 17121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7662181271841,37.9725600987971,"588","60001489","ΠΕΡΣΕΠΟΛΕΩΣ 3,ΖΩΓΡΑΦΟΥ 15771",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7336416217208,37.9757587286148,"589","60001490","ΕΡΜΟΥ & ΝΙΚΗΣ,ΑΘΗΝΑ 10563",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6608933550669,37.9768563002612,"590","60001491","ΧΡΥΣΟΣΤΟΜΟΥ ΣΜΥΡΝΗΣ 48,ΝΙΚΑΙΑ 18454",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7521343401597,37.9728808886381,"591","60001492","ΒΑΣΙΛΕΩΣ ΑΛΕΞΑΝΔΡΟΥ 9,ΚΑΙΣΑΡΙΑΝΗ 11528",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6703705813144,37.9472401907055,"592","60001493","ΕΛ.ΒΕΝΙΖΕΛΟΥ 18,ΝΕΟ ΦΑΛΗΡΟ 18547",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7329598004201,38.0825731099161,"593","60001494","ΠΛΑΤΕΙΑ ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ,ΑΧΑΡΝΕΣ 13675",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7291850795963,37.9985827152277,"594","60001495","ΦΥΛΗΣ 160,ΑΘΗΝΑ 11251",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7925693077284,37.9809851469713,"595","60001496","ΛΑΣΚΟΥ 64,ΠΑΠΑΓΟΥ 15669",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7078357185539,37.9796560957878,"596","60001497","ΠΑΓΓΑΙΟΥ 30,ΑΘΗΝΑ 11855",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6784051132156,37.9922248276286,"597","60001498","ΘΗΒΩΝ & ΙΕΡΑ ΟΔΟΣ,ΑΙΓΑΛΕΩ 12241",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7115179129035,37.9748601238671,"598","60001499","ΚΕΙΡΙΑΔΩΝ 3,ΑΘΗΝΑ 18844",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
24.0178398315271,37.9917320877982,"599","60001503","ΛΕΩΦΟΡΟΣ ΑΡΤΕΜΙΔΟΣ 1 (ΚΑΙ ΑΝΘΕΩΝ), ΑΡΤΕΜΙΔΑ 190 16",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6732802245196,38.0217831600605,"600","60001505","ΑΓIOY ΒΑΣΙΛΕΙΟΥ 226,ΠΕΡΙΣΤΕΡΙ 12137",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7801159629447,37.9724248426163,"601","60001506","ΓΡΗΓΟΡΙΟΥ ΚΟΥΣΙΔΗ 85,ΖΩΓΡΑΦΟΥ 15772",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6185836035002,37.9639286971079,"602","60001508","ΛΕΩΦΟΡΟΣ ΣΑΛΑΜΙΝΟΣ 165,ΚΕΡΑΤΣΙΝΙ 18756",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7142344183227,37.992197925252,"603","60001509","ΛΕΝΟΡΜΑΝ 126,ΑΘΗΝΑ 10444",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7351103672103,37.9748700376123,"604","60001510","ΟΘΩΝΟΣ 10,ΑΘΗΝΑ 10557",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7763807679933,37.9758373294525,"605","60001511","ΓΡΗΓΟΡΙΟΥ ΚΟΥΣΙΔΗ 22,ΖΩΓΡΑΦΟΥ 15773",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6682712184954,37.9748211769981,"606","60001512","ΘΗΒΩΝ 228,ΑΓΙΟΣ ΙΩΑΝΝΗΣ ΡΕΝΤΗΣ 18454",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.679121070497,37.9456696709019,"607","60001513","ΑΓΙΟΥ ΚΩΝΣΤΑΝΤΙΝΟΥ & ΧΡΥΣΟΣΤΟΜΟΥ ΣΜΥΡΝΗΣ,ΜΟΣΧΑΤΟ 18344",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6445736613003,37.9660717702637,"608","60001514","ΚΥΠΡΟΥ 52,ΝΙΚΑΙΑ 18450",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6288666185575,37.9865007707736,"609","60001515","ΚΩΣΤΗ ΠΑΛΑΜΑ & ΑΓΓΕΛΟΥ ΣΙΚΕΛΙΑΝΟΥ,ΝΙΚΑΙΑ 18452",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6210638519996,37.9553430293891,"610","60001516","ΠΡΟΙΚΟΝΗΣΟΥ 61,ΚΕΡΑΤΣΙΝΙ 18755",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7501427751748,37.9935359525507,"611","60001518","ΠΛΑΤΕΙΑ ΓΚΥΖΗ 5,ΑΘΗΝΑ 11476",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6866300879569,37.9903473012433,"612","60001519","ΙΕΡΑ ΟΔΟΣ 186,ΑΙΓΑΛΕΩ 12242",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6412516913797,37.9754967252147,"613","60001520","ΑΝΩΓΕΙΩΝ 75,ΝΙΚΑΙΑ 18451",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5686471551713,37.9649308359298,"614","60001521","ΗΠΕΙΡΟΥ 111,ΠΕΡΑΜΑ 18863",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.565579408476,37.9650923100223,"615","60001522","ΚΑΡΑΟΛΗ ΚΑΙ ΔΗΜΗΤΡΙΟΥ 15,ΠΕΡΑΜΑ 18863",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6826128220064,38.0255153260158,"616","60001523","ΑΓΙΟΥ ΙΕΡΟΘΕΟΥ 97,ΠΕΡΙΣΤΕΡΙ 12135",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6824026162299,38.0431708328368,"617","60001524","25ης ΜΑΡΤΙΟΥ 60,ΠΕΤΡΟΥΠΟΛΗ 13231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6823927347618,38.0431842746741,"618","60001525","ΑΡΕΤΗΣ 1,ΠΕΡΙΣΤΕΡΙ 12135",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8239968679434,38.0962178567165,"619","60001526","ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ & ΑΝΤΙΓΟΝΗΣ,ΝΕΑ ΕΡΥΘΡΑΙΑ 14671",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7589274003382,37.8715699002109,"620","60001527","ΠΑΡΑΔΡΟΜΟΣ ΛΕΩΦΟΡΟΣ ΒΟΥΛΙΑΓΜΕΝΗΣ 85(ΕΝΤΟΣ CITY PLAZA),ΓΛΥΦΑΔΑ 16674",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7480523955086,37.9664272905611,"621","60001528","ΥΜΗΤΤΟΥ 116,ΑΘΗΝΑ 11634",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7749416669082,37.9710226957968,"622","60001529","ΣΤΡΑΤΗΓΟΥ ΜΑΚΡΥΓΙΑΝΝΗ 51,ΖΩΓΡΑΦΟΥ 15772",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7824803287725,37.8133033092166,"623","60001530","ΕΡΜΟΥ 1,ΒΟΥΛΙΑΓΜΕΝΗ 16671",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6446913406025,37.9403203008363,"624","60001531","2ας ΜΕΡΑΡΧΙΑΣ 20,ΠΕΙΡΑΙΑΣ 18539",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
